H;V;PM
-0.215;0.606;52.803
-0.252;4.382;53.187
-0.210;0.180;52.611
-0.295;3.227;53.531
-0.259;1.322;53.115
-0.231;0.290;52.643
-0.306;2.967;53.452
-0.317;3.742;53.468
-0.300;1.724;53.252
-0.227;-0.222;52.433
-0.280;4.762;52.997
-0.317;4.074;53.311
-0.282;4.876;52.922
-0.252;0.096;52.580
-0.345;3.522;53.519
-0.309;1.331;53.086
-0.317;4.519;53.112
-0.317;1.371;53.097
-0.356;2.168;53.323
-0.350;4.372;53.171
-0.382;2.925;53.460
-0.324;5.006;52.825
-0.388;2.729;53.444
-0.371;4.268;53.216
-0.332;0.576;52.799
-0.373;1.663;53.172
-0.347;4.881;52.918
-0.407;2.670;53.431
-0.323;0.154;52.598
-0.379;4.472;53.132
-0.424;3.668;53.477
-0.433;3.327;53.536
-0.427;3.158;53.479
-0.352;0.426;52.720
-0.402;4.326;53.186
-0.341;0.080;52.574
-0.441;2.868;53.473
-0.364;0.351;52.690
-0.457;2.987;53.460
-0.462;2.651;53.406
-0.440;1.784;53.162
-0.417;4.774;52.954
-0.456;2.469;53.290
-0.479;2.726;53.448
-0.486;2.926;53.467
-0.472;3.944;53.326
-0.481;3.851;53.403
-0.396;0.176;52.605
-0.417;0.472;52.747
-0.503;3.759;53.446
-0.469;4.462;53.090
-0.496;1.832;53.105
-0.480;1.033;52.972
-0.444;0.330;52.672
-0.499;1.908;53.110
-0.544;3.640;53.470
-0.491;4.573;53.002
-0.492;0.952;52.955
-0.523;4.462;53.061
-0.441;-0.192;52.389
-0.535;1.970;53.093
-0.496;5.093;52.775
-0.496;0.450;52.739
-0.533;1.362;52.983
-0.579;3.928;53.331
-0.540;4.722;52.987
-0.603;3.568;53.476
-0.594;3.869;53.368
-0.546;4.632;52.980
-0.531;0.731;52.849
-0.589;4.019;53.294
-0.536;4.977;52.852
-0.569;1.671;53.070
-0.539;0.651;52.824
-0.593;2.471;53.220
-0.609;4.076;53.257
-0.647;3.364;53.483
-0.577;1.033;52.952
-0.560;5.050;52.804
-0.610;4.233;53.170
-0.642;2.660;53.312
-0.549;0.156;52.602
-0.611;4.530;53.019
-0.623;1.671;53.048
-0.652;2.619;53.242
-0.655;4.152;53.213
-0.590;0.467;52.739
-0.668;4.028;53.285
-0.621;4.750;52.939
-0.637;4.463;53.053
-0.611;4.993;52.836
-0.702;3.588;53.453
-0.702;3.228;53.455
-0.685;3.927;53.323
-0.717;3.245;53.455
-0.668;2.230;53.093
-0.586;-0.069;52.495
-0.706;2.721;53.327
-0.695;4.175;53.200
-0.683;2.071;53.081
-0.693;2.405;53.134
-0.746;3.095;53.444
-0.620;0.042;52.575
-0.751;3.127;53.443
-0.628;0.134;52.588
-0.678;4.770;52.924
-0.713;4.273;53.142
-0.710;2.330;53.101
-0.676;5.026;52.816
-0.712;1.875;53.015
-0.765;2.887;53.350
-0.723;1.170;52.942
-0.641;-0.199;52.379
-0.729;4.650;52.946
-0.709;5.082;52.774
-0.708;5.122;52.751
-0.735;4.814;52.906
-0.721;0.546;52.746
-0.769;4.531;53.020
-0.748;4.891;52.869
-0.847;3.071;53.424
-0.852;3.526;53.443
-0.771;4.865;52.882
-0.836;3.982;53.267
-0.865;3.010;53.378
-0.726;-0.047;52.520
-0.703;-0.203;52.379
-0.822;2.074;53.081
-0.798;1.032;52.933
-0.872;3.774;53.359
-0.868;2.929;53.334
-0.862;4.143;53.214
-0.837;4.469;53.033
-0.790;5.111;52.740
-0.818;0.933;52.893
-0.770;0.252;52.609
-0.865;4.209;53.173
-0.911;3.328;53.427
-0.836;1.534;52.934
-0.865;4.332;53.098
-0.922;3.467;53.429
-0.921;3.267;53.427
-0.899;3.976;53.281
-0.926;3.127;53.422
-0.926;3.568;53.414
-0.860;4.594;52.987
-0.889;2.330;53.105
-0.914;4.068;53.240
-0.942;3.646;53.400
-0.868;4.616;52.960
-0.895;2.126;53.085
-0.851;4.893;52.825
-0.876;1.194;52.930
-0.900;1.132;52.932
-0.941;4.228;53.156
-0.950;2.471;53.131
-0.919;4.673;52.927
-1.016;3.186;53.415
-0.838;-0.199;52.416
-0.926;4.678;52.885
-0.946;1.669;52.949
-0.943;1.036;52.930
-0.998;4.164;53.223
-0.942;1.332;52.912
-0.904;0.535;52.700
-0.850;-0.234;52.392
-1.034;3.745;53.361
-0.920;0.548;52.698
-0.995;4.526;53.019
-1.070;3.127;53.400
-1.014;2.271;53.091
-1.051;4.069;53.250
-0.908;-0.085;52.478
-1.033;4.329;53.118
-1.092;3.631;53.383
-0.973;4.974;52.757
-1.037;2.184;53.081
-1.001;4.666;52.888
-0.927;-0.220;52.411
-1.121;3.368;53.402
-1.012;4.731;52.838
-1.035;1.267;52.910
-1.057;1.752;52.981
-1.121;3.930;53.298
-1.077;2.070;53.071
-1.045;1.072;52.908
-1.074;1.850;53.017
-1.063;4.589;52.949
-1.151;3.668;53.371
-1.038;0.654;52.704
-1.178;3.267;53.390
-1.120;2.364;53.089
-1.068;4.772;52.816
-0.989;-0.221;52.405
-1.101;1.632;52.938
-1.083;0.955;52.848
-1.189;3.883;53.308
-1.110;1.273;52.907
-1.165;4.329;53.168
-1.116;1.571;52.925
-1.203;3.782;53.341
-1.193;4.128;53.230
-1.048;0.035;52.529
-1.089;4.938;52.727
-1.223;2.930;53.333
-1.155;1.830;53.007
-1.065;0.237;52.579
-1.163;1.870;53.025
-1.241;3.268;53.385
-1.243;3.328;53.380
-1.220;4.208;53.227
-1.249;3.028;53.349
-1.116;5.013;52.697
-1.259;3.829;53.324
-1.207;4.462;53.073
-1.182;1.672;52.952
-1.168;4.774;52.796
-1.288;3.888;53.292
-1.200;4.673;52.862
-1.318;3.427;53.373
-1.280;4.231;53.189
-1.322;3.569;53.364
-1.249;1.731;52.969
-1.214;4.774;52.796
-1.323;3.929;53.269
-1.253;1.652;52.929
-1.174;0.311;52.577
-1.243;1.187;52.877
-1.283;2.071;53.043
-1.284;4.469;53.039
-1.356;3.130;53.346
-1.294;1.988;53.025
-1.214;0.536;52.662
-1.224;4.976;52.682
-1.337;2.631;53.160
-1.301;1.864;53.004
-1.422;3.529;53.339
-1.315;1.272;52.870
-1.326;1.434;52.899
-1.223;-0.084;52.442
-1.320;4.752;52.786
-1.438;3.727;53.276
-1.258;0.238;52.520
-1.442;2.868;53.280
-1.457;3.071;53.312
-1.379;1.843;52.988
-1.403;2.144;53.025
-1.426;2.431;53.111
-1.395;4.567;52.945
-1.298;0.271;52.521
-1.348;0.915;52.706
-1.477;3.912;53.215
-1.446;4.424;53.051
-1.512;3.127;53.294
-1.469;2.469;53.110
-1.492;4.075;53.156
-1.426;1.473;52.875
-1.435;1.533;52.892
-1.386;4.838;52.697
-1.498;2.663;53.134
-1.443;1.674;52.915
-1.534;3.671;53.248
-1.435;1.346;52.854
-1.521;3.931;53.176
-1.547;3.469;53.280
-1.546;2.972;53.275
-1.480;1.933;52.993
-1.495;4.435;53.019
-1.534;4.130;53.108
-1.347;-0.121;52.374
-1.511;4.490;52.962
-1.441;0.915;52.667
-1.549;2.327;53.066
-1.608;3.130;53.266
-1.442;0.635;52.625
-1.435;0.415;52.563
-1.603;3.863;53.158
-1.463;0.776;52.625
-1.473;0.876;52.645
-1.479;0.929;52.658
-1.556;1.725;52.930
-1.537;1.467;52.850
-1.651;3.065;53.239
-1.432;0.052;52.412
-1.602;4.369;53.012
-1.667;3.270;53.251
-1.559;1.435;52.831
-1.620;4.174;53.052
-1.642;2.471;53.100
-1.611;2.151;52.986
-1.436;-0.118;52.331
-1.667;3.729;53.156
-1.653;2.351;53.075
-1.529;0.835;52.622
-1.565;1.132;52.710
-1.689;2.671;53.106
-1.606;4.665;52.783
-1.610;1.172;52.706
-1.590;0.610;52.607
-1.523;0.055;52.369
-1.701;4.275;52.988
-1.725;4.072;53.047
-1.735;2.333;53.058
-1.571;0.238;52.474
-1.777;3.473;53.153
-1.675;4.614;52.795
-1.716;1.832;52.932
-1.760;3.831;53.077
-1.621;0.735;52.583
-1.655;4.784;52.665
-1.612;0.276;52.484
-1.810;3.571;53.126
-1.785;3.991;53.031
-1.828;3.269;53.167
-1.836;3.068;53.177
-1.676;4.834;52.605
-1.706;1.176;52.668
-1.790;4.295;52.947
-1.742;1.377;52.746
-1.752;4.619;52.769
-1.840;3.770;53.051
-1.842;2.331;53.057
-1.842;3.822;53.042
-1.858;2.751;53.093
-1.860;3.677;53.076
-1.877;3.391;53.130
-1.694;0.456;52.504
-1.753;1.136;52.630
-1.882;2.670;53.046
-1.908;3.431;53.104
-1.913;3.190;53.112
-1.928;3.270;53.136
-1.906;4.072;52.957
-1.914;3.971;52.975
-1.879;1.688;52.843
-1.946;3.550;53.044
-1.949;2.752;53.052
-1.882;4.512;52.810
-1.899;4.454;52.847
-1.907;1.873;52.863
-1.912;4.332;52.872
-1.930;4.173;52.912
-1.717;-0.059;52.223
-1.965;3.694;52.991
-1.968;3.771;52.993
-1.933;4.273;52.875
-1.982;2.675;53.025
-2.000;3.343;53.074
-1.856;4.731;52.620
-2.000;3.431;53.065
-1.909;1.514;52.781
-2.020;3.272;53.104
-2.024;2.971;53.116
-1.888;1.314;52.682
-2.019;2.784;53.068
-1.941;4.476;52.791
-1.964;1.934;52.848
-1.877;1.111;52.582
-1.877;0.837;52.565
-2.037;2.473;53.052
-2.019;3.691;52.965
-1.955;1.507;52.766
-1.909;4.676;52.625
-2.046;2.631;53.023
-2.063;3.389;53.058
-1.908;0.726;52.569
-2.085;3.072;53.101
-2.057;3.572;52.954
-2.058;3.973;52.951
-2.090;2.430;53.035
-1.932;0.774;52.554
-1.918;0.557;52.511
-2.089;2.372;53.018
-1.949;1.168;52.592
-1.943;4.717;52.562
-2.116;2.629;53.044
-2.025;4.470;52.741
-1.918;0.339;52.418
-2.062;1.934;52.823
-2.115;2.265;52.956
-2.114;3.572;52.930
-2.138;3.475;52.985
-1.957;0.477;52.453
-2.084;1.750;52.820
-2.153;2.372;53.012
-1.924;0.119;52.336
-2.180;3.073;53.077
-2.171;2.831;53.052
-1.925;0.055;52.291
-2.120;3.745;52.843
-2.190;2.752;53.045
-1.898;-0.047;52.194
-2.136;4.163;52.862
-2.223;3.169;53.050
-2.074;1.238;52.608
-1.992;0.170;52.353
-2.139;4.381;52.748
-2.159;1.973;52.791
-2.165;4.275;52.797
-2.194;4.073;52.864
-2.217;3.551;52.914
-2.273;3.283;53.040
-2.264;2.873;53.015
-2.279;3.013;53.050
-2.284;3.072;53.056
-2.217;2.208;52.862
-2.147;4.481;52.655
-2.173;1.554;52.723
-1.979;-0.053;52.183
-2.212;2.075;52.811
-2.246;3.774;52.885
-2.215;1.693;52.775
-2.297;2.376;52.988
-2.305;3.362;53.004
-2.141;0.938;52.517
-2.231;4.313;52.754
-2.152;0.737;52.525
-2.082;0.069;52.309
-2.244;1.613;52.737
-2.160;0.877;52.506
-2.108;0.194;52.364
-2.296;2.264;52.870
-2.256;1.676;52.761
-2.283;2.134;52.819
-2.275;4.174;52.794
-2.176;0.677;52.497
-2.360;3.372;52.986
-2.163;0.540;52.453
-2.366;2.426;52.995
-2.194;1.076;52.531
-2.202;1.176;52.547
-2.302;1.773;52.766
-2.308;1.875;52.761
-2.297;1.586;52.718
-2.403;2.733;52.980
-2.412;2.570;53.004
-2.338;4.094;52.797
-2.418;2.989;52.992
-2.232;0.638;52.473
-2.248;0.936;52.510
-2.314;4.386;52.645
-2.376;4.055;52.785
-2.406;2.230;52.861
-2.374;2.034;52.779
-2.382;4.030;52.795
-2.450;3.471;52.943
-2.467;2.611;52.978
-2.473;2.473;52.993
-2.293;0.996;52.508
-2.308;4.453;52.545
-2.478;2.843;52.965
-2.313;1.178;52.535
-2.300;0.878;52.493
-2.359;1.471;52.619
-2.470;2.274;52.884
-2.498;2.774;52.947
-2.519;3.331;52.996
-2.279;0.277;52.381
-2.221;-0.227;52.136
-2.467;1.935;52.742
-2.468;4.056;52.741
-2.502;3.869;52.804
-2.542;3.572;52.898
-2.558;3.474;52.938
-2.572;2.472;52.971
-2.483;1.944;52.742
-2.593;3.131;53.011
-2.315;0.062;52.315
-2.468;4.175;52.695
-2.340;0.240;52.371
-2.406;1.236;52.519
-2.398;1.077;52.500
-2.275;-0.101;52.193
-2.596;2.855;52.964
-2.442;1.468;52.581
-2.499;1.775;52.711
-2.368;0.478;52.386
-2.472;4.240;52.635
-2.569;3.654;52.866
-2.365;0.160;52.360
-2.637;3.171;53.004
-2.614;2.791;52.913
-2.338;-0.066;52.232
-2.660;2.991;52.993
-2.463;1.137;52.490
-2.550;1.734;52.687
-2.643;3.572;52.881
-2.675;3.373;52.957
-2.475;0.957;52.474
-2.354;-0.127;52.182
-2.692;2.932;52.985
-2.684;2.749;52.925
-2.471;0.677;52.414
-2.641;3.733;52.819
-2.488;0.879;52.451
-2.530;4.352;52.548
-2.591;1.875;52.690
-2.437;0.092;52.322
-2.596;4.043;52.687
-2.574;1.569;52.632
-2.702;2.634;52.916
-2.700;2.535;52.904
-2.611;1.792;52.681
-2.468;0.034;52.282
-2.393;-0.228;52.100
-2.522;0.637;52.386
-2.545;0.879;52.435
-2.614;4.235;52.581
-2.655;4.036;52.668
-2.687;2.015;52.741
-2.522;0.459;52.338
-2.522;0.358;52.338
-2.522;0.160;52.339
-2.566;4.468;52.440
-2.732;3.774;52.791
-2.817;3.032;52.972
-2.817;2.953;52.974
-2.820;3.152;52.973
-2.585;0.935;52.426
-2.556;0.538;52.358
-2.688;1.696;52.649
-2.749;2.075;52.778
-2.606;1.140;52.439
-2.618;1.335;52.454
-2.633;1.315;52.446
-2.520;-0.168;52.144
-2.671;1.371;52.469
-2.662;4.417;52.446
-2.695;4.274;52.519
-2.733;4.089;52.604
-2.720;4.155;52.571
-2.779;3.895;52.702
-2.829;2.437;52.812
-2.813;2.174;52.775
-2.817;2.275;52.779
-2.868;2.729;52.887
-2.907;3.273;52.932
-2.666;0.768;52.370
-2.662;0.639;52.354
-2.777;1.668;52.599
-2.937;2.973;52.942
-2.919;2.773;52.901
-2.948;3.072;52.947
-2.703;0.239;52.303
-2.702;0.139;52.300
-2.636;-0.125;52.157
-2.792;4.217;52.496
-2.898;2.053;52.723
-2.871;1.936;52.664
-2.720;0.579;52.334
-2.769;4.356;52.440
-2.826;4.093;52.563
-2.989;3.133;52.914
-2.992;2.972;52.920
-2.972;2.775;52.877
-2.762;1.179;52.420
-2.947;2.541;52.817
-2.587;-0.168;52.019
-2.745;0.699;52.344
-2.904;3.897;52.649
-2.949;2.408;52.743
-2.742;0.239;52.293
-2.880;4.037;52.587
-2.973;3.648;52.783
-2.889;1.776;52.603
-2.875;1.577;52.573
-2.822;1.378;52.458
-3.002;3.518;52.834
-2.889;1.639;52.575
-2.986;2.485;52.770
-2.917;4.094;52.527
-2.926;4.072;52.547
-3.006;2.234;52.712
-2.853;4.342;52.388
-2.869;4.276;52.421
-2.811;0.479;52.295
-2.788;0.033;52.246
-2.880;1.176;52.397
-3.107;3.352;52.835
-3.106;2.833;52.833
-3.059;2.465;52.736
-2.922;4.186;52.449
-3.111;3.274;52.839
-3.097;3.474;52.804
-2.935;1.472;52.461
-2.906;0.878;52.363
-3.117;3.654;52.719
-3.169;3.269;52.823
-3.015;4.072;52.500
-3.054;3.903;52.580
-2.991;4.153;52.447
-3.077;2.067;52.619
-2.896;0.280;52.243
-2.890;0.041;52.227
-3.179;2.535;52.757
-3.160;2.374;52.696
-3.095;1.949;52.566
-3.059;1.636;52.493
-2.938;0.179;52.233
-3.108;1.937;52.553
-3.258;3.130;52.784
-3.263;3.334;52.778
-3.188;2.189;52.629
-3.228;2.348;52.680
-3.057;0.879;52.342
-3.270;3.276;52.758
-3.002;0.437;52.230
-3.249;3.555;52.712
-3.275;3.479;52.729
-3.294;3.033;52.754
-3.280;2.735;52.721
-3.089;1.070;52.348
-3.180;2.017;52.521
-3.176;1.938;52.513
-3.110;4.179;52.371
-3.138;1.439;52.422
-3.006;0.013;52.165
-3.032;0.380;52.206
-3.141;4.089;52.416
-3.031;0.241;52.197
-3.030;0.140;52.196
-3.289;2.570;52.694
-3.167;1.483;52.425
-2.984;-0.081;52.057
-3.313;3.579;52.659
-3.183;1.378;52.383
-3.149;4.234;52.315
-3.360;3.253;52.715
-3.360;3.075;52.715
-3.148;0.938;52.311
-3.157;4.229;52.320
-3.273;3.754;52.534
-3.306;2.136;52.596
-3.195;1.258;52.358
-3.356;3.496;52.660
-3.356;2.537;52.659
-3.318;3.670;52.583
-3.109;0.279;52.175
-3.259;3.875;52.456
-3.328;2.078;52.584
-3.345;2.294;52.604
-3.243;1.578;52.413
-3.209;1.180;52.339
-3.122;0.139;52.163
-3.134;0.480;52.181
-3.247;3.999;52.380
-3.057;-0.077;52.022
-3.350;2.016;52.550
-3.417;3.427;52.638
-3.381;3.627;52.567
-3.315;1.732;52.439
-3.410;2.156;52.587
-3.367;1.860;52.486
-3.327;1.660;52.407
-3.300;3.960;52.352
-3.283;1.137;52.318
-3.325;3.918;52.361
-3.320;1.412;52.349
-3.317;1.379;52.338
-3.234;0.480;52.161
-3.266;0.671;52.200
-3.240;0.044;52.142
-3.499;3.298;52.592
-3.491;2.573;52.579
-3.506;3.331;52.601
-3.490;2.176;52.570
-3.458;3.570;52.509
-3.485;2.055;52.555
-3.458;1.916;52.503
-3.417;3.800;52.410
-3.406;1.638;52.383
-3.347;0.976;52.271
-3.362;3.980;52.296
-3.379;3.929;52.327
-3.499;3.455;52.541
-3.155;0.216;51.918
-3.451;3.694;52.446
-3.341;0.839;52.247
-3.294;0.440;52.151
-3.537;3.237;52.577
-3.552;3.074;52.605
-3.537;2.836;52.578
-3.548;3.177;52.592
-3.527;2.476;52.554
-3.525;3.377;52.537
-3.425;1.569;52.347
-3.332;0.642;52.180
-3.283;0.283;52.084
-3.368;0.739;52.210
-3.594;3.133;52.559
-3.559;3.435;52.488
-3.583;2.277;52.529
-3.563;1.977;52.489
-3.600;2.990;52.551
-3.505;1.636;52.369
-3.534;3.647;52.406
-3.470;1.340;52.287
-3.464;1.279;52.277
-3.448;0.938;52.244
-3.345;0.368;52.050
-3.628;2.979;52.531
-3.506;3.857;52.317
-3.615;2.593;52.504
-3.475;3.968;52.234
-3.423;0.560;52.141
-3.547;3.737;52.353
-3.631;2.379;52.496
-3.544;3.788;52.334
-3.456;0.714;52.175
-3.679;2.976;52.498
-3.675;2.078;52.491
-3.609;1.670;52.369
-3.640;3.398;52.418
-3.650;1.839;52.419
-3.608;1.541;52.328
-3.564;0.960;52.239
-3.713;3.036;52.476
-3.698;2.758;52.451
-3.710;2.176;52.470
-3.701;2.438;52.451
-3.600;1.278;52.266
-3.647;3.539;52.342
-3.645;1.484;52.312
-3.590;0.879;52.216
-3.711;1.717;52.379
-3.759;2.195;52.439
-3.751;2.874;52.421
-3.768;1.849;52.429
-3.694;1.438;52.297
-3.689;3.640;52.286
-3.770;2.938;52.413
-3.664;3.840;52.231
-3.708;3.602;52.280
-3.778;2.741;52.378
-3.777;3.279;52.373
-3.604;0.352;52.083
-3.722;1.279;52.262
-3.646;0.663;52.138
-3.836;1.937;52.443
-3.838;1.907;52.442
-3.705;1.081;52.220
-3.696;0.941;52.205
-3.870;1.879;52.436
-3.819;1.618;52.328
-3.829;2.751;52.331
-3.737;0.840;52.151
-3.898;2.039;52.404
-3.733;0.781;52.139
-3.884;2.197;52.377
-3.720;0.598;52.114
-3.885;2.239;52.373
-3.880;1.678;52.365
-3.867;2.541;52.331
-3.819;3.636;52.232
-3.824;1.233;52.205
-3.745;0.440;52.075
-3.965;1.879;52.404
-3.741;0.318;52.024
-3.949;1.649;52.345
-3.875;3.584;52.213
-3.990;2.015;52.371
-3.769;0.317;52.023
-3.913;1.459;52.242
-3.949;3.139;52.272
-3.939;2.840;52.256
-3.900;3.471;52.192
-3.940;3.239;52.254
-3.937;2.778;52.249
-3.992;2.281;52.324
-3.829;0.440;52.061
-3.862;0.683;52.086
-4.047;1.977;52.347
-4.046;1.778;52.340
-4.017;2.499;52.232
-3.940;1.040;52.115
-4.079;1.939;52.321
-4.000;2.878;52.197
-3.910;0.642;52.056
-4.078;1.734;52.306
-4.066;1.657;52.287
-4.013;2.940;52.204
-3.979;1.415;52.152
-3.959;0.942;52.111
-4.093;2.140;52.301
-3.983;1.180;52.112
-3.961;0.741;52.066
-3.939;0.441;52.015
-4.023;3.413;52.116
-4.089;2.500;52.200
-4.033;0.860;52.079
-4.141;1.670;52.234
-4.061;3.078;52.114
-4.068;2.900;52.107
-4.073;3.158;52.109
-4.125;2.540;52.176
-4.082;1.341;52.103
-4.088;1.280;52.103
-4.076;1.040;52.076
-4.086;3.144;52.080
-4.041;0.680;52.012
-4.031;0.382;51.988
-4.032;0.498;51.981
-4.219;2.039;52.235
-4.207;1.679;52.213
-4.040;0.555;51.967
-4.177;2.581;52.149
-4.129;3.240;52.054
-4.209;1.561;52.167
-4.137;1.044;52.060
-4.135;0.981;52.057
-4.130;2.941;52.046
-4.246;2.181;52.203
-4.249;1.737;52.202
-4.104;0.642;51.994
-4.096;0.299;51.965
-4.147;2.865;52.028
-4.098;0.211;51.934
-4.196;2.704;52.045
-4.190;0.882;52.029
-4.288;1.675;52.165
-4.341;1.781;52.168
-4.274;2.560;52.071
-4.218;0.152;51.965
-4.197;0.159;51.923
-4.264;0.941;52.005
-4.256;2.681;51.991
-4.235;2.843;51.941
-4.285;1.095;52.007
-4.237;0.306;51.924
-4.393;2.040;52.136
-4.370;1.483;52.090
-4.227;0.104;51.890
-4.256;2.918;51.906
-4.329;2.584;52.005
-4.327;1.142;51.997
-4.323;1.041;51.987
-4.434;1.779;52.126
-4.363;2.461;52.026
-4.416;2.142;52.094
-4.344;1.063;51.986
-4.280;0.138;51.886
-4.273;0.050;51.868
-4.373;1.277;51.992
-4.341;0.682;51.931
-4.322;0.016;51.901
-4.314;2.779;51.889
-4.340;0.484;51.921
-4.357;0.743;51.935
-4.475;1.576;52.077
-4.311;0.013;51.853
-4.516;1.779;52.073
-4.522;1.639;52.076
-4.501;2.081;52.040
-4.346;0.012;51.833
-4.492;2.181;52.020
-4.461;1.141;51.954
-4.369;0.083;51.831
-4.455;1.042;51.941
-4.441;0.543;51.909
-4.436;0.683;51.899
-4.430;0.282;51.883
-4.453;0.784;51.892
-4.565;1.881;52.030
-4.503;2.439;51.914
-4.470;0.143;51.827
-4.573;1.544;51.957
-4.457;0.008;51.798
-4.452;0.039;51.784
-4.550;2.385;51.903
-4.551;1.039;51.887
-4.520;0.098;51.814
-4.645;1.701;51.966
-4.613;1.243;51.900
-4.528;0.012;51.792
-4.577;0.243;51.825
-4.678;1.743;51.950
-4.648;2.086;51.908
-4.679;1.842;51.947
-4.674;1.902;51.936
-4.654;1.564;51.895
-4.644;1.484;51.874
-4.632;2.281;51.856
-4.623;0.503;51.826
-4.644;0.993;51.845
-4.610;0.198;51.793
-4.593;-0.014;51.764
-4.667;2.222;51.830
-4.688;2.141;51.832
-4.685;2.183;51.820
-4.685;0.844;51.818
-4.681;0.643;51.813
-4.623;0.787;51.727
-4.687;0.788;51.801
-4.711;0.863;51.823
-4.754;1.785;51.871
-4.750;1.647;51.863
-4.650;0.021;51.731
-4.735;1.477;51.824
-4.716;0.486;51.792
-4.709;0.345;51.775
-4.679;0.004;51.710
-4.696;0.049;51.712
-4.819;1.044;51.825
-4.818;0.865;51.820
-4.755;0.244;51.732
-4.836;1.585;51.809
-4.845;1.685;51.816
-4.740;-0.020;51.690
-4.826;0.785;51.789
-4.820;1.384;51.775
-4.829;1.482;51.781
-4.810;0.544;51.753
-4.809;0.484;51.745
-4.790;0.200;51.710
-4.775;0.045;51.680
-4.853;1.783;51.762
-4.886;0.884;51.781
-4.887;1.643;51.774
-4.871;0.586;51.743
-4.866;0.544;51.736
-4.899;1.044;51.771
-4.906;0.944;51.772
-4.865;0.384;51.723
-4.824;0.024;51.644
-4.820;0.007;51.639
-4.925;0.783;51.759
-4.911;1.284;51.734
-4.913;1.187;51.737
-4.900;0.485;51.718
-4.926;1.596;51.737
-4.915;0.507;51.719
-4.979;0.684;51.739
-4.957;0.345;51.693
-5.017;0.784;51.727
-5.005;0.485;51.702
-5.005;1.183;51.667
-5.063;0.546;51.685
-5.066;0.484;51.680
-5.095;0.779;51.678
-5.108;0.664;51.685
